XID,Project Name,Configuration,List Item,Price
4700,Lodha Bella Vita,"2 BHK Apartment
1.02 Cr - 1.08 Cr",798 SQ.FT,₹ 1.03 Cr
4700,Lodha Bella Vita,"2 BHK Apartment
1.02 Cr - 1.08 Cr",805 SQ.FT,₹ 1.04 Cr
4700,Lodha Bella Vita,"2 BHK Apartment
1.02 Cr - 1.08 Cr",807 SQ.FT,₹ 1.04 Cr
4700,Lodha Bella Vita,"2 BHK Apartment
1.02 Cr - 1.08 Cr",811 SQ.FT,₹ 1.05 Cr
4700,Lodha Bella Vita,"2 BHK Apartment
1.02 Cr - 1.08 Cr",813 SQ.FT,₹ 1.05 Cr
4700,Lodha Bella Vita,"2 BHK Apartment
1.02 Cr - 1.08 Cr",814 SQ.FT,₹ 1.05 Cr
4700,Lodha Bella Vita,"2 BHK Apartment
1.02 Cr - 1.08 Cr",826 SQ.FT,₹ 1.07 Cr
4700,Lodha Bella Vita,"2 BHK Apartment
1.02 Cr - 1.08 Cr",833 SQ.FT,₹ 1.08 Cr
4700,Lodha Bella Vita,"3 BHK Apartment
1.36 Cr - 1.54 Cr",1056 SQ.FT,₹ 1.36 Cr
4700,Lodha Bella Vita,"3 BHK Apartment
1.36 Cr - 1.54 Cr",1057 SQ.FT,₹ 1.37 Cr
4700,Lodha Bella Vita,"3 BHK Apartment
1.36 Cr - 1.54 Cr",1068 SQ.FT,₹ 1.38 Cr
4700,Lodha Bella Vita,"3 BHK Apartment
1.36 Cr - 1.54 Cr",1196 SQ.FT,₹ 1.54 Cr
4700,Lodha Bella Vita,"4 BHK Apartment
2.12 Cr - 2.14 Cr",1639 SQ.FT,₹ 2.12 Cr
4700,Lodha Bella Vita,"4 BHK Apartment
2.12 Cr - 2.14 Cr",1656 SQ.FT,₹ 2.14 Cr
4700,Lodha Bella Vita,"4 BHK Apartment
2.12 Cr - 2.14 Cr",1659 SQ.FT,₹ 2.14 Cr
4700,Lodha Bella Vita,"5 BHK Apartment
2.97 Cr",2300 SQ.FT,₹ 2.97 Cr
296597,Trump Towers Delhi NCR,"3 BHK Apartment
10.66 Cr",3525 SQ.FT,₹ 10.66 Cr
296597,Trump Towers Delhi NCR,"4 BHK Apartment
13.76 Cr - 18.29 Cr",4550 SQ.FT,₹ 13.76 Cr
296597,Trump Towers Delhi NCR,"4 BHK Apartment
13.76 Cr - 18.29 Cr",6050 SQ.FT,₹ 18.29 Cr
352115,Godrej Exquisite,"2 BHK Apartment
1.56 Cr - 1.73 Cr",655 SQ.FT,₹ 1.56 Cr
352115,Godrej Exquisite,"2 BHK Apartment
1.56 Cr - 1.73 Cr",724 SQ.FT,₹ 1.73 Cr
352115,Godrej Exquisite,"3 BHK Apartment
1.84 Cr - 2.2 Cr",771.99 SQ.FT,₹ 1.84 Cr
352115,Godrej Exquisite,"3 BHK Apartment
1.84 Cr - 2.2 Cr",922 SQ.FT,₹ 2.2 Cr
421330,Anamika High Point,"4 BHK Apartment
2.88 Cr - 3.65 Cr",1766.8 SQ.FT,₹ 2.88 Cr
421330,Anamika High Point,"4 BHK Apartment
2.88 Cr - 3.65 Cr",2237 SQ.FT,₹ 3.65 Cr
421330,Anamika High Point,"5 BHK Apartment
5.45 Cr",3345 SQ.FT,₹ 5.45 Cr
425244,Gajra Bhoomi Serenity,"2 BHK Apartment
1.27 Cr",638 SQ.FT,₹ 1.27 Cr
425244,Gajra Bhoomi Serenity,"3 BHK Apartment
1.75 Cr",826 SQ.FT,₹ 1.75 Cr
433250,Rohan Saroha,"2 BHK Apartment
78.19 L - 96.9 L",781.9 SQ.FT,₹ 78.19 L
433250,Rohan Saroha,"2 BHK Apartment
78.19 L - 96.9 L",783.73 SQ.FT,₹ 78.37 L
433250,Rohan Saroha,"2 BHK Apartment
78.19 L - 96.9 L",836 SQ.FT,₹ 83.6 L
433250,Rohan Saroha,"2 BHK Apartment
78.19 L - 96.9 L",863.71 SQ.FT,₹ 86.37 L
433250,Rohan Saroha,"2 BHK Apartment
78.19 L - 96.9 L",865.53 SQ.FT,₹ 86.55 L
433250,Rohan Saroha,"2 BHK Apartment
78.19 L - 96.9 L",874.36 SQ.FT,₹ 87.44 L
433250,Rohan Saroha,"2 BHK Apartment
78.19 L - 96.9 L",880.39 SQ.FT,₹ 88.04 L
433250,Rohan Saroha,"2 BHK Apartment
78.19 L - 96.9 L",897.61 SQ.FT,₹ 89.76 L
433250,Rohan Saroha,"2 BHK Apartment
78.19 L - 96.9 L",922.47 SQ.FT,₹ 92.25 L
433250,Rohan Saroha,"2 BHK Apartment
78.19 L - 96.9 L",941.31 SQ.FT,₹ 94.13 L
433250,Rohan Saroha,"2 BHK Apartment
78.19 L - 96.9 L",969 SQ.FT,₹ 96.9 L
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",908.81 SQ.FT,₹ 90.88 L
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",970.26 SQ.FT,₹ 97.03 L
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1016.98 SQ.FT,₹ 1.02 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1051.54 SQ.FT,₹ 1.05 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1075 SQ.FT,₹ 1.08 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1075.97 SQ.FT,₹ 1.08 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1087.92 SQ.FT,₹ 1.09 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1089.53 SQ.FT,₹ 1.09 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1092.55 SQ.FT,₹ 1.09 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1094.91 SQ.FT,₹ 1.09 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1104 SQ.FT,₹ 1.1 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1105.68 SQ.FT,₹ 1.11 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1117.73 SQ.FT,₹ 1.12 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1119.35 SQ.FT,₹ 1.12 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1122.9 SQ.FT,₹ 1.12 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1130 SQ.FT,₹ 1.13 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1131.62 SQ.FT,₹ 1.13 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1132.91 SQ.FT,₹ 1.13 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1137 SQ.FT,₹ 1.14 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1145.18 SQ.FT,₹ 1.15 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1164.45 SQ.FT,₹ 1.16 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1178.87 SQ.FT,₹ 1.18 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1206.54 SQ.FT,₹ 1.21 Cr
433250,Rohan Saroha,"3 BHK Apartment
90.88 L - 1.22 Cr",1222.14 SQ.FT,₹ 1.22 Cr
433250,Rohan Saroha,"4 BHK Apartment
1.38 Cr - 1.55 Cr",1383.39 SQ.FT,₹ 1.38 Cr
433250,Rohan Saroha,"4 BHK Apartment
1.38 Cr - 1.55 Cr",1535.7 SQ.FT,₹ 1.54 Cr
433250,Rohan Saroha,"4 BHK Apartment
1.38 Cr - 1.55 Cr",1549 SQ.FT,₹ 1.55 Cr
23690,DLF New Town Heights 2,"2 BHK Apartment
1.33 Cr - 1.65 Cr",1305 SQ.FT,₹ 1.33 Cr
23690,DLF New Town Heights 2,"2 BHK Apartment
1.33 Cr - 1.65 Cr",1337 SQ.FT,₹ 1.36 Cr
23690,DLF New Town Heights 2,"2 BHK Apartment
1.33 Cr - 1.65 Cr",1535 SQ.FT,₹ 1.56 Cr
23690,DLF New Town Heights 2,"2 BHK Apartment
1.33 Cr - 1.65 Cr",1615 SQ.FT,₹ 1.65 Cr
23690,DLF New Town Heights 2,"3 BHK Apartment
1.79 Cr - 2.09 Cr",1760 SQ.FT,₹ 1.79 Cr
23690,DLF New Town Heights 2,"3 BHK Apartment
1.79 Cr - 2.09 Cr",1762 SQ.FT,₹ 1.79 Cr
23690,DLF New Town Heights 2,"3 BHK Apartment
1.79 Cr - 2.09 Cr",1845 SQ.FT,₹ 1.88 Cr
23690,DLF New Town Heights 2,"3 BHK Apartment
1.79 Cr - 2.09 Cr",1888 SQ.FT,₹ 1.92 Cr
23690,DLF New Town Heights 2,"3 BHK Apartment
1.79 Cr - 2.09 Cr",1930 SQ.FT,₹ 1.97 Cr
23690,DLF New Town Heights 2,"3 BHK Apartment
1.79 Cr - 2.09 Cr",2023 SQ.FT,₹ 2.06 Cr
23690,DLF New Town Heights 2,"3 BHK Apartment
1.79 Cr - 2.09 Cr",2051 SQ.FT,₹ 2.09 Cr
23690,DLF New Town Heights 2,"3 BHK Independent Floor
3.09 Cr",3030 SQ.FT,₹ 3.09 Cr
23690,DLF New Town Heights 2,"4 BHK Apartment
2.16 Cr - 3.2 Cr",2125 SQ.FT,₹ 2.16 Cr
23690,DLF New Town Heights 2,"4 BHK Apartment
2.16 Cr - 3.2 Cr",2230 SQ.FT,₹ 2.27 Cr
23690,DLF New Town Heights 2,"4 BHK Apartment
2.16 Cr - 3.2 Cr",2356 SQ.FT,₹ 2.4 Cr
23690,DLF New Town Heights 2,"4 BHK Apartment
2.16 Cr - 3.2 Cr",2364 SQ.FT,₹ 2.41 Cr
23690,DLF New Town Heights 2,"4 BHK Apartment
2.16 Cr - 3.2 Cr",2505 SQ.FT,₹ 2.55 Cr
23690,DLF New Town Heights 2,"4 BHK Apartment
2.16 Cr - 3.2 Cr",2630 SQ.FT,₹ 2.68 Cr
23690,DLF New Town Heights 2,"4 BHK Apartment
2.16 Cr - 3.2 Cr",3137 SQ.FT,₹ 3.2 Cr
256111,Sobha City,"2 BHK Apartment
2.7 Cr",1381 SQ.FT,₹ 2.7 Cr
256111,Sobha City,"3 BHK Apartment
3.3 Cr - 4.85 Cr",1711 SQ.FT,₹ 3.3 Cr
256111,Sobha City,"3 BHK Apartment
3.3 Cr - 4.85 Cr",2003 SQ.FT,₹ 4.0 Cr
256111,Sobha City,"3 BHK Apartment
3.3 Cr - 4.85 Cr",2072 SQ.FT,₹ 4.25 Cr
256111,Sobha City,"3 BHK Apartment
3.3 Cr - 4.85 Cr",2343 SQ.FT,₹ 4.85 Cr
256111,Sobha City,"4 BHK Apartment
4.89 Cr - 6.26 Cr",2448 SQ.FT,₹ 4.89 Cr
256111,Sobha City,"4 BHK Apartment
4.89 Cr - 6.26 Cr",2459 SQ.FT,₹ 4.91 Cr
256111,Sobha City,"4 BHK Apartment
4.89 Cr - 6.26 Cr",2426 SQ.FT,₹ 5.2 Cr
256111,Sobha City,"4 BHK Apartment
4.89 Cr - 6.26 Cr",2913 SQ.FT,₹ 6.26 Cr
334919,GP Aditya,"2 BHK Apartment
1.78 Cr",1225 SQ.FT,"₹ 1.78 Cr
i"
334919,GP Aditya,"3 BHK Apartment
2.66 Cr - 2.72 Cr",1850 SQ.FT,"₹ 2.66 Cr
i"
334919,GP Aditya,"3 BHK Apartment
2.66 Cr - 2.72 Cr",1895 SQ.FT,"₹ 2.72 Cr
i"
396842_child_1,Orchid Ivy,"3 BHK Builder Floor
3.8 Cr",1800 SQ.FT,₹ 3.8 Cr
396842_child_1,Orchid Ivy,"4 BHK Builder Floor
4.5 Cr",2400 SQ.FT,₹ 4.5 Cr
403485,Unique K Pune,"Studio Apartment
76.47 L",690 SQ.FT,₹ 76.47 L
403485,Unique K Pune,"2 BHK Apartment
89.99 L - 97.86 L",812 SQ.FT,₹ 89.99 L
403485,Unique K Pune,"2 BHK Apartment
89.99 L - 97.86 L",856 SQ.FT,₹ 94.87 L
403485,Unique K Pune,"2 BHK Apartment
89.99 L - 97.86 L",883 SQ.FT,₹ 97.86 L
403485,Unique K Pune,"2.5 BHK Apartment
1.05 Cr - 1.13 Cr",943 SQ.FT,₹ 1.05 Cr
403485,Unique K Pune,"2.5 BHK Apartment
1.05 Cr - 1.13 Cr",1020 SQ.FT,₹ 1.13 Cr
403485,Unique K Pune,"3 BHK Apartment
1.05 Cr - 1.58 Cr",943 SQ.FT,₹ 1.05 Cr
403485,Unique K Pune,"3 BHK Apartment
1.05 Cr - 1.58 Cr",1020 SQ.FT,₹ 1.13 Cr
403485,Unique K Pune,"3 BHK Apartment
1.05 Cr - 1.58 Cr",1116 SQ.FT,₹ 1.24 Cr
403485,Unique K Pune,"3 BHK Apartment
1.05 Cr - 1.58 Cr",1206 SQ.FT,₹ 1.34 Cr
403485,Unique K Pune,"3 BHK Apartment
1.05 Cr - 1.58 Cr",1240 SQ.FT,₹ 1.37 Cr
403485,Unique K Pune,"3 BHK Apartment
1.05 Cr - 1.58 Cr",1246 SQ.FT,₹ 1.38 Cr
403485,Unique K Pune,"3 BHK Apartment
1.05 Cr - 1.58 Cr",1251 SQ.FT,₹ 1.39 Cr
403485,Unique K Pune,"3 BHK Apartment
1.05 Cr - 1.58 Cr",1271 SQ.FT,₹ 1.41 Cr
403485,Unique K Pune,"3 BHK Apartment
1.05 Cr - 1.58 Cr",1280 SQ.FT,₹ 1.42 Cr
403485,Unique K Pune,"3 BHK Apartment
1.05 Cr - 1.58 Cr",1286 SQ.FT,₹ 1.43 Cr
403485,Unique K Pune,"3 BHK Apartment
1.05 Cr - 1.58 Cr",1361 SQ.FT,₹ 1.51 Cr
403485,Unique K Pune,"3 BHK Apartment
1.05 Cr - 1.58 Cr",1378 SQ.FT,₹ 1.53 Cr
403485,Unique K Pune,"3 BHK Apartment
1.05 Cr - 1.58 Cr",1425 SQ.FT,₹ 1.58 Cr
403485,Unique K Pune,"3.5 BHK Apartment
1.38 Cr - 1.38 Cr",1248 SQ.FT,₹ 1.38 Cr
403485,Unique K Pune,"3.5 BHK Apartment
1.38 Cr - 1.38 Cr",1249 SQ.FT,₹ 1.38 Cr
403485,Unique K Pune,"4 BHK Apartment
1.38 Cr - 1.89 Cr",1249 SQ.FT,₹ 1.38 Cr
403485,Unique K Pune,"4 BHK Apartment
1.38 Cr - 1.89 Cr",1515 SQ.FT,₹ 1.68 Cr
403485,Unique K Pune,"4 BHK Apartment
1.38 Cr - 1.89 Cr",1634 SQ.FT,₹ 1.81 Cr
403485,Unique K Pune,"4 BHK Apartment
1.38 Cr - 1.89 Cr",1708 SQ.FT,₹ 1.89 Cr
417023,Rohan Harita Phase 1,"2 BHK Apartment
75.26 L - 79.7 L",713 SQ.FT,₹ 75.26 L
417023,Rohan Harita Phase 1,"2 BHK Apartment
75.26 L - 79.7 L",720 SQ.FT,₹ 76.0 L
417023,Rohan Harita Phase 1,"2 BHK Apartment
75.26 L - 79.7 L",733 SQ.FT,₹ 77.38 L
417023,Rohan Harita Phase 1,"2 BHK Apartment
75.26 L - 79.7 L",755 SQ.FT,₹ 79.7 L
417023,Rohan Harita Phase 1,"3 BHK Apartment
1.04 Cr - 1.49 Cr",982.1 SQ.FT,₹ 1.04 Cr
417023,Rohan Harita Phase 1,"3 BHK Apartment
1.04 Cr - 1.49 Cr",1106 SQ.FT,₹ 1.17 Cr
417023,Rohan Harita Phase 1,"3 BHK Apartment
1.04 Cr - 1.49 Cr",1371 SQ.FT,₹ 1.45 Cr
417023,Rohan Harita Phase 1,"3 BHK Apartment
1.04 Cr - 1.49 Cr",1408.46 SQ.FT,₹ 1.49 Cr
417023,Rohan Harita Phase 1,"4 BHK Apartment
1.52 Cr - 1.84 Cr",1437.2 SQ.FT,₹ 1.52 Cr
417023,Rohan Harita Phase 1,"4 BHK Apartment
1.52 Cr - 1.84 Cr",1437.74 SQ.FT,₹ 1.52 Cr
417023,Rohan Harita Phase 1,"4 BHK Apartment
1.52 Cr - 1.84 Cr",1740 SQ.FT,₹ 1.84 Cr
427272,Sanjeevini Aarna,"2 BHK Apartment
70.65 L - 84.29 L",940 SQ.FT,"₹ 70.65 L
i"
427272,Sanjeevini Aarna,"2 BHK Apartment
70.65 L - 84.29 L",1135 SQ.FT,"₹ 83.95 L
i"
427272,Sanjeevini Aarna,"2 BHK Apartment
70.65 L - 84.29 L",1140 SQ.FT,"₹ 84.29 L
i"
427272,Sanjeevini Aarna,"2.5 BHK Apartment
94.87 L - 95.21 L",1295 SQ.FT,"₹ 94.87 L
i"
427272,Sanjeevini Aarna,"2.5 BHK Apartment
94.87 L - 95.21 L",1300 SQ.FT,"₹ 95.21 L
i"
427272,Sanjeevini Aarna,"3 BHK Apartment
1.12 Cr - 1.25 Cr",1505 SQ.FT,"₹ 1.12 Cr
i"
427272,Sanjeevini Aarna,"3 BHK Apartment
1.12 Cr - 1.25 Cr",1570 SQ.FT,"₹ 1.17 Cr
i"
427272,Sanjeevini Aarna,"3 BHK Apartment
1.12 Cr - 1.25 Cr",1595 SQ.FT,"₹ 1.19 Cr
i"
427272,Sanjeevini Aarna,"3 BHK Apartment
1.12 Cr - 1.25 Cr",1600 SQ.FT,"₹ 1.19 Cr
i"
427272,Sanjeevini Aarna,"3 BHK Apartment
1.12 Cr - 1.25 Cr",1655 SQ.FT,"₹ 1.23 Cr
i"
427272,Sanjeevini Aarna,"3 BHK Apartment
1.12 Cr - 1.25 Cr",1665 SQ.FT,"₹ 1.23 Cr
i"
427272,Sanjeevini Aarna,"3 BHK Apartment
1.12 Cr - 1.25 Cr",1680 SQ.FT,"₹ 1.25 Cr
i"
70384,Pride World City,"2 BHK Apartment
64.4 L - 83.2 L",673 SQ.FT,₹ 64.4 L
70384,Pride World City,"2 BHK Apartment
64.4 L - 83.2 L",726 SQ.FT,₹ 68.0 L
70384,Pride World City,"2 BHK Apartment
64.4 L - 83.2 L",780 SQ.FT,₹ 80.15 L
70384,Pride World City,"2 BHK Apartment
64.4 L - 83.2 L",785 SQ.FT,₹ 81.5 L
70384,Pride World City,"2 BHK Apartment
64.4 L - 83.2 L",795 SQ.FT,₹ 83.2 L
70384,Pride World City,"2 BHK Duplex
1.07 Cr",1010 SQ.FT,₹ 1.07 Cr
70384,Pride World City,"3 BHK Apartment
1.07 Cr - 1.74 Cr",1059 SQ.FT,₹ 1.07 Cr
70384,Pride World City,"3 BHK Apartment
1.07 Cr - 1.74 Cr",1056 SQ.FT,₹ 1.07 Cr
70384,Pride World City,"3 BHK Apartment
1.07 Cr - 1.74 Cr",1070 SQ.FT,₹ 1.12 Cr
70384,Pride World City,"3 BHK Apartment
1.07 Cr - 1.74 Cr",1156 SQ.FT,₹ 1.16 Cr
70384,Pride World City,"3 BHK Apartment
1.07 Cr - 1.74 Cr",1160 SQ.FT,₹ 1.23 Cr
70384,Pride World City,"3 BHK Apartment
1.07 Cr - 1.74 Cr",1472 SQ.FT,₹ 1.55 Cr
70384,Pride World City,"3 BHK Apartment
1.07 Cr - 1.74 Cr",1488 SQ.FT,₹ 1.74 Cr
2066,Emaar Gurgaon Greens,"3 BHK Apartment
1.95 Cr",1650 SQ.FT,"₹ 1.95 Cr
i"
2066,Emaar Gurgaon Greens,"4 BHK Apartment
3.6 Cr",3200 SQ.FT,"₹ 3.6 Cr
i"
419500,Orchid Salisbury,"1 BHK Apartment
1 Cr",970 SQ.FT,₹ 1.0 Cr
419500,Orchid Salisbury,"2 BHK Apartment
96.23 L - 1.24 Cr",930 SQ.FT,₹ 96.23 L
419500,Orchid Salisbury,"2 BHK Apartment
96.23 L - 1.24 Cr",1180 SQ.FT,₹ 1.22 Cr
419500,Orchid Salisbury,"2 BHK Apartment
96.23 L - 1.24 Cr",1185 SQ.FT,₹ 1.23 Cr
419500,Orchid Salisbury,"2 BHK Apartment
96.23 L - 1.24 Cr",1190 SQ.FT,₹ 1.23 Cr
419500,Orchid Salisbury,"2 BHK Apartment
96.23 L - 1.24 Cr",1200 SQ.FT,₹ 1.24 Cr
419500,Orchid Salisbury,"3 BHK Apartment
1.47 Cr - 1.73 Cr",1420 SQ.FT,₹ 1.47 Cr
419500,Orchid Salisbury,"3 BHK Apartment
1.47 Cr - 1.73 Cr",1430 SQ.FT,₹ 1.48 Cr
419500,Orchid Salisbury,"3 BHK Apartment
1.47 Cr - 1.73 Cr",1650 SQ.FT,₹ 1.71 Cr
419500,Orchid Salisbury,"3 BHK Apartment
1.47 Cr - 1.73 Cr",1675 SQ.FT,₹ 1.73 Cr
426518,DSR The Courtyard,"2 BHK Apartment
97.59 L - 1.13 Cr",1113 SQ.FT,"₹ 97.59 L
i"
426518,DSR The Courtyard,"2 BHK Apartment
97.59 L - 1.13 Cr",1168 SQ.FT,"₹ 1.02 Cr
i"
426518,DSR The Courtyard,"2 BHK Apartment
97.59 L - 1.13 Cr",1172 SQ.FT,"₹ 1.03 Cr
i"
426518,DSR The Courtyard,"2 BHK Apartment
97.59 L - 1.13 Cr",1186 SQ.FT,"₹ 1.04 Cr
i"
426518,DSR The Courtyard,"2 BHK Apartment
97.59 L - 1.13 Cr",1225 SQ.FT,"₹ 1.07 Cr
i"
426518,DSR The Courtyard,"2 BHK Apartment
97.59 L - 1.13 Cr",1234 SQ.FT,"₹ 1.08 Cr
i"
426518,DSR The Courtyard,"2 BHK Apartment
97.59 L - 1.13 Cr",1289 SQ.FT,"₹ 1.13 Cr
i"
426518,DSR The Courtyard,"2 BHK Apartment
97.59 L - 1.13 Cr",1298 SQ.FT,"₹ 1.13 Cr
i"
426518,DSR The Courtyard,"3 BHK Apartment
1.42 Cr - 1.55 Cr",1546 SQ.FT,"₹ 1.42 Cr
i"
426518,DSR The Courtyard,"3 BHK Apartment
1.42 Cr - 1.55 Cr",1549 SQ.FT,"₹ 1.42 Cr
i"
426518,DSR The Courtyard,"3 BHK Apartment
1.42 Cr - 1.55 Cr",1608 SQ.FT,"₹ 1.48 Cr
i"
426518,DSR The Courtyard,"3 BHK Apartment
1.42 Cr - 1.55 Cr",1611 SQ.FT,"₹ 1.48 Cr
i"
426518,DSR The Courtyard,"3 BHK Apartment
1.42 Cr - 1.55 Cr",1680 SQ.FT,"₹ 1.54 Cr
i"
426518,DSR The Courtyard,"3 BHK Apartment
1.42 Cr - 1.55 Cr",1686 SQ.FT,"₹ 1.55 Cr
i"
426518,DSR The Courtyard,"3 BHK Apartment
1.42 Cr - 1.55 Cr",1687 SQ.FT,"₹ 1.55 Cr
i"
426888,United Sai Silicon Heights,"2 BHK Apartment
1.41 Cr",1300 SQ.FT,"₹ 1.41 Cr
i"
426888,United Sai Silicon Heights,"2 BHK Apartment
1.41 Cr",1205 SQ.FT,"₹ 1.41 Cr
i"
426888,United Sai Silicon Heights,"3 BHK Apartment
1.61 Cr - 2.25 Cr",1425 SQ.FT,"₹ 1.61 Cr
i"
426888,United Sai Silicon Heights,"3 BHK Apartment
1.61 Cr - 2.25 Cr",1750 SQ.FT,"₹ 2.25 Cr
i"
426888,United Sai Silicon Heights,"4 BHK Apartment
2.65 Cr - 4.1 Cr",2000 SQ.FT,"₹ 2.65 Cr
i"
426888,United Sai Silicon Heights,"4 BHK Apartment
2.65 Cr - 4.1 Cr",2200 SQ.FT,"₹ 2.9 Cr
i"
426888,United Sai Silicon Heights,"4 BHK Apartment
2.65 Cr - 4.1 Cr",3000 SQ.FT,"₹ 4.1 Cr
i"
433808,Supreme Boulevard Chembur Wing B,"2 BHK Apartment
2.31 Cr - 2.4 Cr",727.75 SQ.FT,₹ 2.31 Cr
433808,Supreme Boulevard Chembur Wing B,"2 BHK Apartment
2.31 Cr - 2.4 Cr",758 SQ.FT,₹ 2.4 Cr
433808,Supreme Boulevard Chembur Wing B,"3 BHK Apartment
2.8 Cr - 3.38 Cr",881.78 SQ.FT,₹ 2.8 Cr
433808,Supreme Boulevard Chembur Wing B,"3 BHK Apartment
2.8 Cr - 3.38 Cr",938 SQ.FT,₹ 2.97 Cr
433808,Supreme Boulevard Chembur Wing B,"3 BHK Apartment
2.8 Cr - 3.38 Cr",1004.17 SQ.FT,₹ 3.18 Cr
433808,Supreme Boulevard Chembur Wing B,"3 BHK Apartment
2.8 Cr - 3.38 Cr",1065 SQ.FT,₹ 3.38 Cr
437354,209 Hadapsar,"2 BHK Apartment
85.42 L",732.5 SQ.FT,"₹ 85.42 L
i"
437354,209 Hadapsar,"3 BHK Apartment
1.26 Cr",1070 SQ.FT,"₹ 1.26 Cr
i"
10356,Oasis Grandstand,"1.5 BHK Apartment
61.62 L",790 SQ.FT,₹ 61.62 L
10356,Oasis Grandstand,"2 BHK Apartment
71.76 L - 84.64 L",920 SQ.FT,₹ 71.76 L
10356,Oasis Grandstand,"2 BHK Apartment
71.76 L - 84.64 L",1045 SQ.FT,₹ 84.65 L
10356,Oasis Grandstand,"3 BHK Apartment
1.1 Cr",1405 SQ.FT,₹ 1.1 Cr
177287,Lodha Codename Crown Jewel,"1 BHK Apartment
87.8 L",446 SQ.FT,"₹ 87.8 L
i"
177287,Lodha Codename Crown Jewel,"2 BHK Apartment
1.28 Cr - 1.53 Cr",626 SQ.FT,"₹ 1.28 Cr
i"
177287,Lodha Codename Crown Jewel,"2 BHK Apartment
1.28 Cr - 1.53 Cr",735 SQ.FT,"₹ 1.53 Cr
i"
177287,Lodha Codename Crown Jewel,"3 BHK Apartment
2.04 Cr",955 SQ.FT,"₹ 2.04 Cr
i"
396980,Atri Rays,"2 BHK Apartment
31.16 L - 32.59 L",784 SQ.FT,₹ 31.16 L
396980,Atri Rays,"2 BHK Apartment
31.16 L - 32.59 L",802 SQ.FT,₹ 31.88 L
396980,Atri Rays,"2 BHK Apartment
31.16 L - 32.59 L",820 SQ.FT,₹ 32.6 L
396980,Atri Rays,"3 BHK Apartment
40.11 L - 40.82 L",1009 SQ.FT,₹ 40.11 L
396980,Atri Rays,"3 BHK Apartment
40.11 L - 40.82 L",1018 SQ.FT,₹ 40.47 L
396980,Atri Rays,"3 BHK Apartment
40.11 L - 40.82 L",1027 SQ.FT,₹ 40.82 L
400416,Vida,"Studio Apartment
1.01 Cr",483 SQ.FT,₹ 1.01 Cr
400416,Vida,"1 BHK Apartment
1.11 Cr",529 SQ.FT,₹ 1.11 Cr
400416,Vida,"2 BHK Apartment
1.82 Cr",871 SQ.FT,₹ 1.82 Cr
400416,Vida,"3 BHK Apartment
2.47 Cr",1180 SQ.FT,₹ 2.47 Cr
410304,Super Shaligram,"3 BHK Apartment
1.22 Cr - 1.43 Cr",1282.3 SQ.FT,₹ 1.22 Cr
410304,Super Shaligram,"3 BHK Apartment
1.22 Cr - 1.43 Cr",1283.06 SQ.FT,₹ 1.22 Cr
410304,Super Shaligram,"3 BHK Apartment
1.22 Cr - 1.43 Cr",1285.43 SQ.FT,₹ 1.23 Cr
410304,Super Shaligram,"3 BHK Apartment
1.22 Cr - 1.43 Cr",1446.67 SQ.FT,₹ 1.38 Cr
410304,Super Shaligram,"3 BHK Apartment
1.22 Cr - 1.43 Cr",1448.39 SQ.FT,₹ 1.38 Cr
410304,Super Shaligram,"3 BHK Apartment
1.22 Cr - 1.43 Cr",1463.35 SQ.FT,₹ 1.4 Cr
410304,Super Shaligram,"3 BHK Apartment
1.22 Cr - 1.43 Cr",1501.14 SQ.FT,₹ 1.43 Cr
